content,score,sentiment_polarity,sentiment_subjective,sentiment_rating,wordCount,uppercaseCharCount,specialCharCount
Ini gimana sih update versi baru malah makin primitive suruh ke email padahal password sudah jelas.,1,0.0,0.0,Negative,16,1,1
"Setelah di-update, awalnya susah login tapi setelah dicoba berkali-kali mungkin sampai puluhan akhirnya bisa login. Bagi yang mengalami kendala login seperti saya silahkan dicoba untuk klik lupa password (ganti password baru) lalu ulangi login pagi",5,0.0,0.0,Positive,35,2,6
Knpa stelah pembaharuan akun sya tidak bisa dibuka Sudah cba masuk ttp tdk bisa,1,0.0,0.0,Negative,14,2,0
Pelayanan baik,5,0.0,0.0,Positive,2,1,0
"Aplikasi bodoh, lupa/salah masukin password dikasih timer, bego apa ini yg bikinnya, ngabisin waktu!!!!",1,0.0,0.0,Negative,14,1,8
Nice,4,0.6,1.0,Positive,1,1,0
mempermudah mencari kebutuhan,5,0.0,0.0,Positive,3,0,0
"ini jawabannya kok kaya template gitu ya dari mesin,hampir semua jawabannya sama. masih banyak yang harus di update",1,0.0,0.0,Negative,18,0,2
"Produknya hanya dr katalog ,ngga per item, produknya kurang lengkap bintang 1 saja",1,0.0,0.0,Negative,13,1,2
"Suka belanja di sini apalagi kl jsm harganya lebih murah, semoga makin lancar usahanya dan banyak pembelinya yaaa",5,0.0,0.0,Positive,18,1,1
"Bersih, nyaman dan ramah 👍🏻",5,0.0,0.0,Positive,5,1,1
Setelah di update jd gak bisa dibuka.payah,1,0.0,0.0,Negative,7,1,1
"Tiba2 aplikasi log out sendiri, log in lagi ga bisa. Udah update, udah ubah password kali aja saya yg lupa, tetep ga bisa juga. Kalo liat komen di bawah saya sepertinya case nya mayoritas sama.",1,0.0,0.0,Negative,35,3,6
"Lengkap, harga terjangkau sering2 ada promo lbh senang",5,0.0,0.0,Positive,8,1,1
superindo ok,5,0.5,0.5,Positive,2,0,0
Keuntungannya gk dirasakan.. diskon bagi yg punya member tidak terlalu banyak.. jadi jarang dipake,3,0.0,0.0,Neutral,14,1,4
The best,5,1.0,0.3,Positive,2,1,0
Upgrade malah suruh login ulang. Giliran lupa password dah bener masuk email setting ulang malah ga bisa masuk terus. Lha terus ngapain diupgrade kalo errror.parah,1,0.0,0.0,Negative,25,3,3
"Akhir ny Bs jg login, stlh menunggu 1½bln, aq coba ulang update Aq buka gmail dan taraaaaa, berhasil Member q bs dipake lg",5,0.0,0.0,Positive,23,4,3
Semoga lebih baik lagi dalam Pelayanan,5,0.0,0.0,Positive,6,2,0
Baca syarat ketentuan aplikasi yang tidak mau tanggung jawab atas kebocoran data pribadi Langsung ga jadi instal,1,0.0,0.0,Negative,17,2,0
"Jelek banget aplikasinya, susah dan ribet",1,0.0,0.0,Negative,6,1,1
Bagaimana jika disertakan belanja secara online juga spt aplikasi A*fagift memudahkan customer belanja dari rumah,5,0.0,0.0,Positive,15,2,1
"Setelah di update malah tidak bisa log in... Dituntut untuk ganti password, sudah diturutin tp masih ttep aja ga bisa. Burukkkkkkkkkk",1,0.0,0.0,Negative,21,3,5
"Menurut saya,lebih mudah aplikasi yg sebelumnya..",5,0.0,0.0,Positive,6,1,3
"Update versi baru update hematnya, yuk download My Super Indo",5,0.3333333333333333,0.6666666666666666,Positive,10,4,1
"Minta di update tp login lg aja susah bgt, tolong dibenerin lg dong database nya",2,0.0,0.0,Negative,15,1,1
Setelah diupdate mlh g bisa2 login... Kenapa hrs login lg sih.. Slm ini baik2 aja... Mengecewakan,1,0.0,0.0,Negative,16,4,8
"Sebelum diupdate enak2 aja aplikasinya.. membantu, Tapi setelah diupdate, skrg harus masuk lagi tapi gak bisa,, uda coba klik lupa pasword dan di kirim lewat email tapi tetep aja gabisa.. Susahhh jadinya,, tolong diperbaiki lagi sistemnya",1,0.0,0.0,Negative,36,3,10
Ntap,5,0.0,0.0,Positive,1,1,0
Banyakin disc y,4,0.0,0.0,Positive,3,1,0
Bagus pelayanan,5,0.0,0.0,Positive,2,1,0
Ok,5,0.5,0.5,Positive,1,1,0
Ok,4,0.5,0.5,Positive,1,1,0
Nice,5,0.6,1.0,Positive,1,1,0
Ws to ra jelas bgt....login terus.,1,0.0,0.0,Negative,6,1,5
"app gjlas, wrwrwr [rspon kcewa]",1,0.0,0.0,Negative,5,0,3
Bagus banget apk nya,5,0.0,0.0,Positive,4,1,0
"Di update malah aplikasinya ngehang, close sndri. Bikin palak",1,0.0,0.0,Negative,9,2,2
Manteb,5,0.0,0.0,Positive,1,1,0
Buruk banget baru klaim produk tiba2 aplikasi nya keluar sendiri kaya gitu terus,1,0.0,0.0,Negative,13,1,0
Di update lama banget ini aplikasi tolol,1,0.0,0.0,Negative,7,1,0
"Hari ini My Super Indo untuk klaim barang member tapi selalu nutup sendiri sebelum liat semua barangnya. Sudah diuninstal dan instal lg tapi tetap seperti itu. Katanya update untuk menghilangkan bug, kok jadi kaya ada bugnya versi terbaru ini. Versi lama tidak seperti itu.",2,0.3333333333333333,0.6666666666666666,Negative,44,7,5
"Setelah update, reset password baru bisa. Setelah masuk, sering loading dan keluar sendiri. Apknya better yg sebelumnya, lebih simple, dan lancar jaya",2,0.25,0.4285714285714286,Negative,22,3,6
Setelah update aplikasi malah sering mati dengan sendirinya,1,0.0,0.0,Negative,8,1,0
Promo member promo setengah hati kalo memang promo member enggak usah di claim langsung diberikan donk! Lagian harus bawa hp enggak seperti toko sebelah cek donk toko sebelah susah sinyal,1,0.0,0.0,Negative,30,2,1
Bagus,5,0.0,0.0,Positive,1,1,0
"Bikin emosi, stlh diupdate malah gk bisa login. Auto uninstall.",1,0.0,0.0,Negative,10,2,3
Lumayan utk belnja hemat2👍😊weekend,5,0.0,0.0,Positive,4,1,0
bAgus sekali,5,0.0,0.0,Positive,2,1,0
Cacat ga bisa log in,1,0.0,0.0,Negative,5,1,0
Produknya pilihan dan selalu ada discount pada hari2 tertentu,5,0.0,0.0,Positive,9,1,0
"Habis update malah bikin masalah....tidak bisa login daftar lagi pun susah,,Coba disediakan login via Nomor telefon, trimakasih",1,0.0,0.0,Negative,17,3,7
"Saya tidak bisa masuk ke akun saya lagi, klik lupa password ataupun masuk lwt fb juga tidak bisa",1,0.0,0.0,Negative,18,1,1
Reset pasword ngsi field tp g muncul apapun yg bisa di klik/diisi Bbrpa hr dicoba jg gtu terus,2,0.0,0.0,Negative,18,2,1
Laaaaaah setelah di update mala nggak bisa dibuka. Orang mau belanja jd esmosi nungguin ni aplikasi 😤,1,0.0,0.0,Negative,17,2,1
Sangat menyulitkan...,1,0.0,0.0,Negative,2,1,3
Sering keluar sndri...masih bagus yg lama....ngeselin bgt apk yg skrng,1,0.0,0.0,Negative,10,1,7
Mantap,5,0.0,0.0,Positive,1,1,0
Sangat memuaskan,5,0.0,0.0,Positive,2,1,0
Pelayanan ramah dan belanja terjangku dengan rumah saya,5,0.0,0.0,Positive,8,1,0
Setelah update aplikasi malah tak bisa buka. Tiap mau masuk dgn mengisi alamat email dan pass selalu ada notif email anda telah terdaftar di aplikasi my superindo sebelumnya. Gimana gimana,1,0.0,0.0,Negative,30,3,2
Setelah ada perbaruan dr Superindo. Akun saya td bisa dipakai lagi .tidak bisa digunakan .🙏,4,0.0,0.0,Positive,15,3,3
Ada Super Indo belanja g ribet lagi,5,0.3333333333333333,0.6666666666666666,Positive,7,3,0
"Disuru update tp pas udah diupdate ngga bisa dibuka jg ,ngga jelas bgt sih",1,0.0,0.0,Negative,14,1,1
Pelajanan bagus harga bersaing,5,0.0,0.0,Positive,4,1,0
"Saya diminta update. Setelah update, harus masuk ke email yg terdaftar. Saya sudah tulis alamat email saya. Tapi tertulis email belum terdaftar. Lalu, saya buat akun baru dengan alamat email yg lain. Namun link verifikasinya tak kunjung muncul. Jadi ga bisa buka aplikasinya deh.",1,0.0,0.0,Negative,44,7,9
Susah di upgrade nya,1,0.0,0.0,Negative,4,1,0
Oke,5,0.0,0.0,Positive,1,1,0
Menjadi lbh baik dalam.pelayaan,5,0.0,0.0,Positive,4,1,1
Kaga bisa login kaga jelas bat ini aplikasi,1,0.0,0.0,Negative,8,1,0
Mantab,5,0.0,0.0,Positive,1,1,0
Lebih bagus apk yang sebelumnya. Apk yang baru Ini membingungkan,1,0.0,0.0,Negative,10,3,1
"Payah setelah di update jadi ga bisa log in,kacau",1,0.0,0.0,Negative,9,1,1
"Tiap minggu mesti harus update, jd males pakenya. Sorry :(",1,-0.625,1.0,Negative,10,2,4
Update promo2 yang sangat d butuhkan untuk kebutuhan Rumah Tangga,5,0.0,0.0,Positive,10,3,0
Habis update malah tidak bisa login,1,0.0,0.0,Negative,6,1,0
Belanja di superindo nyaman aman dan ramah lingkungan layanan sangat memuaskan,5,0.0,0.0,Positive,11,1,0
jelek...! susah tiap kali meng up date!,1,0.0,0.0,Negative,7,0,5
Enakan aplikasi yg dlu. Setelah di update jd susah,1,0.0,0.0,Negative,9,2,1
good,5,0.7,0.6000000000000001,Positive,1,0,0
Ok,5,0.5,0.5,Positive,1,1,0
Buah dan sayurnya selalu segar...👍,5,0.0,0.0,Positive,5,1,3
Abis d perbarui susah log in ribet,1,0.0,0.0,Negative,7,1,0
App ok,5,0.5,0.5,Positive,2,1,0
Sampai 100 kali login gak bisa masuk.. token not found mulu .. aplikasi mbanyol,1,0.0,0.0,Negative,14,1,4
Sudah diupdate ngga bisa di buka 😭,2,0.0,0.0,Negative,7,1,0
"Aplikasi jelek,,,longin terus",1,0.0,0.0,Negative,3,1,3
Awalnya kecewa karena proses log in yang susah.. Akhirnya pihak cs superindo menghubungi lewat email dan dibantu untuk proses login nya.. Sampek akhirnya bisa login kembali.. Respon yang sangat baik dan cepat. Serta mudah. Terimakasih,5,0.0,0.0,Positive,35,6,8
Belanja di super indo sangat meyenangkan,5,0.3333333333333333,0.6666666666666666,Positive,6,1,0
Aplikasi bego. Ribet pakainya,1,0.0,0.0,Negative,4,2,1
"kusus toko2 kelontong ,gk kayak dulu pengambilan besar besaran ,sekarang di betesi 🤣kusus beli pcs pcs",1,0.0,0.0,Negative,16,0,2
Udah maksa upgrade tapi malah ga bisa login. Kalau setelah upgrade harusnya ga usah login ulang jadi keder. Udah diklik diemail masuk tapi ga muncul2 isinya apaan 👎,1,0.0,0.0,Negative,28,3,2
"Di upgrade makin ribet, bagusan sebelumnya...",1,0.0,0.0,Negative,6,1,4
Lebih mudah yang dulu...,3,0.0,0.0,Neutral,4,1,3
"Disuruh update kok malah gak bisa masuk,sudah cek email tapi di klik malah gak ada tulisan apapun 😥 terus gimana caranya masuk? Hem.... sangat disayangkan,makin sulit",2,0.0,0.0,Negative,26,2,7
tidak bisa update,3,0.0,0.0,Neutral,3,0,0
Gk guna bgd nih aplikasi.. Di upgrade malah ngeribetin..jd malas blanja di superindo lagi,2,0.0,0.0,Negative,14,2,4
Tinggal masuk saja susah amat. Apanya yg diperbarui? Email dan pasword sudah benar. Masih dikasih hitungan detik. Lalu jika sudah pernah masuk dan tetdaptar kenapa mesti masuk lagi? Kocak,1,0.0,0.0,Negative,29,6,5
Di perbarui malah tidak terdaftar bikin susah aja,1,0.0,0.0,Negative,8,1,0
Aplikasi nya gmna sih udah login bolak balik kagak bisa alasan email belum terverifikasi. Pdhl email gue dri 2015 n buat akun baru jga sma belum terverifikasi gmna sih pusing jdinya tolng dong di perbaiki,1,0.0,0.0,Negative,35,2,1
Belanja enak barangnya pres semua,5,0.0,0.0,Positive,5,1,0
Habis upgrade malah gak bisa login... Aplikasi gak jelasssss!!!! Pdhl password dan email sudah bener Jeleeeeeekkkkk,1,0.0,0.0,Negative,16,4,7
"Ada notif suru perbaharui aplikasi nya. Pas udh diperbaharui,masuk alamat email. Trus pas diklik tautan yg di email,udh 7hari 7malam ga maju² alias stuck aja tuh link nya. Bagaimanakah ini wahai superindo????",3,0.0,0.0,Neutral,32,4,9
Setelah update malah ga bs masuk aplikasi..bolak balik benerin pin juga ga bs..malah jd gak jelas aplikasinya,1,0.0,0.0,Negative,17,1,4
"setelah di perbarui malah gak bisa masuk, gimana si tolong dong di bantu ka",3,0.0,0.0,Neutral,14,0,1
Superindo,5,0.0,0.0,Positive,1,1,0
Lebih baik yang kemaren. Update baru malah ga bisa login. Ga bisa ngapa2in. Login ga bisa. Ngapa2in ga bisa. Ga fungsi. Balikin lagi aja lah ke versi yg kemaren. Liat katalog aja ga bisa,1,0.0,0.0,Negative,34,8,7
"Wadduuuuh tambah gak enak aplikasi nya, enakkan yg dulu, pengen delete jadi member superindo",1,0.0,0.0,Negative,14,1,2
Terlalu sering update,1,0.0,0.0,Negative,3,1,0
Member,5,0.0,0.0,Positive,1,1,0
"Sy,memperbaharui lp pasword sy",5,0.0,0.0,Positive,4,1,1
Kembalian uangku 20.700 tapi yang dikasih cuma 20.000👍,1,0.0,0.0,Negative,8,1,2
Aplikasi gathel Ribet,1,0.0,0.0,Negative,3,2,0
Makasih super indo harganya murah dan banyak promo pertahankan terus mantap poll👍👍🙏,5,0.3333333333333333,0.6666666666666666,Positive,12,1,0
Aplikasi superindo ruwet..... Mempersulit pelanggan,1,0.0,0.0,Negative,5,2,5
"Gmn sih abis update versi baru malah gak bisa login, reset pasword jg ttp gak bisa login",1,0.0,0.0,Negative,17,1,1
belanja hemat,5,0.0,0.0,Positive,2,0,0
"Buat yg bingung masalah update, pas ada notif ""email sudah terdaftar di aplikasi sebelumnya "" Tinggal cek aj email masuk atau di bagian spam ntar ada email verifikasi tinggal klik aj ganti password baru terus login lagi jadi dehh, makanya budayakan membaca jgn ngeluh mulu hehe:)",5,0.5,1.0,Positive,46,2,6
Good,5,0.7,0.6000000000000001,Positive,1,1,0
Kenapa setelah di Update kok memberku malah ilang? Gak bisa masuk lagi dengan email dan password yang lama yaaaaa. Sangat di sayangkan sih,2,0.0,0.0,Negative,23,4,2
bagus,5,0.0,0.0,Positive,1,0,0
Aplikasi yang bermanfaat. Bisa liat promo-promo yang ada jadi belanja bisa lebih cepat dan hemat.,5,0.0,0.0,Positive,15,2,3
kirain bisa delivery order,1,0.0,0.0,Negative,4,0,0
"Gak bisa di verifikasi, ga usah download, saya juga sudah uninstall",1,0.0,0.0,Negative,11,1,2
Sudah daftar pakai 2 email buat verfikasi tapi nggak ada jawaban sampek sekarang kok aneh ya sekarang tamabah gak jelas,1,0.0,0.0,Negative,20,1,0
Terima kasih My Super Indo.,5,0.3333333333333333,0.6666666666666666,Positive,5,4,1
Tipu tipuu Telor diskon 3 ribu pas bayar malah enggak,1,0.0,0.0,Negative,10,2,0
Pas udh di upgrade kok malah ga bisa masuk..,1,0.0,0.0,Negative,9,1,2
"Berapa x pake bnyk hp,hapus download,coba pke maill banyak sampe buat maill baru masi tetap tdk bisa masuk.ujung2 nyerah",1,0.0,0.0,Negative,19,1,3
"Aplikasi mudah digunakan, banyak promo diskon produk",5,0.0,0.0,Positive,7,1,1
"App nya berat banget, gak kebuka"". Bagusan versi yg lama.",1,0.0,0.0,Negative,10,2,4
Di update malah ga bisa dibuka reset paswrd malah g bisa,2,0.0,0.0,Negative,11,1,0
Sudah update tapi gak bisa login....,1,0.0,0.0,Negative,6,1,4
upgrade tambah tidak bisa log in. aneh.,1,0.0,0.0,Negative,7,0,2
So far so good,4,0.39999999999999997,0.8,Positive,4,1,0
Bagus 👍,5,0.0,0.0,Positive,2,1,0
"ga friendly to use.. bagus an dan enakan yg aplikasi lama, agak ribet yg baru ini.. akhirnya ilang dan ga pake my superindo lagi deh. Coba di kaji lagi, kayaknya bukan nambah customer malah ngurangin customer nih kalo gini ceritanya..",1,0.375,0.5,Negative,40,1,9
Mantabs,5,0.0,0.0,Positive,1,1,0
"aplikasi terbaru,sangat menyusahkan,diperumit",1,0.0,0.0,Negative,3,0,2
"Sedikit tips buat kalian yang sulit login padahal email dan pw sudah tepat, yaitu dengan cara klik forgot password (jangan nyoba log in reguler), nanti ditanyain email yang lupa pwnya trus diarahin ke website. Buat lagi kata sandinya (Ketik ulang yang lama juga bisa), confirm, trus nanti klo udah ceklis hijau silakan log in make email dan pw baru yang diset di website. Ane juga awalnya emosi gk bisa login.",5,0.0,0.0,Positive,70,4,11
Good,5,0.7,0.6000000000000001,Positive,1,1,0
Manfaat buah kiwi untuk ibu hamil dan melahirkan bayi perempuan dengan cara ini dapat digunakan sebagai bahan evaluasi ekonomi Eropa e yang Bagus dan murah hati yang paling penting dari sebuah rumah yang berhubungan dengan orang lain bernama lengkap yang paling banyak di antara para orang lain di luar rumah dan murah untuk ibu rumah dan murah untuk Anda dan pasangan anda karena anda tidak menemukan apa-apa lagi dan lagi dan lagi dan murah untuk Anda dan murah untuk Anda dan pasangan anda yayhhhm,5,0.0,0.0,Positive,84,6,1
Oke,5,0.0,0.0,Positive,1,1,0
Good,5,0.7,0.6000000000000001,Positive,1,1,0
Aplikasi member superindo berguna jika beli barang yg diskon khusus member,5,0.0,0.0,Positive,11,1,0
Lengkap pelayanannya bagus,5,0.0,0.0,Positive,3,1,0
Tolong jangan di bikin sulit suruh login terus,1,0.0,0.0,Negative,8,1,0
Alhmdulillah kediri ada member,5,0.0,0.0,Positive,4,1,0
"Aplikasi tidak jelas, bukannya mempermudah malah mempersulit",1,0.0,0.0,Negative,7,1,1
Banyak diskonnya,5,0.0,0.0,Positive,2,1,0
Terimakasih Mas Supri,5,0.0,0.0,Positive,3,3,0
"Setelah di upgrade, kenapa no kartu sy hilang, aneeeh, tlg donk kasih tau no kartu sy, nanti tidak bisa bertransaksi???",3,0.0,0.0,Neutral,20,1,7
Baik,4,0.0,0.0,Positive,1,1,0
Mkasih,5,0.0,0.0,Positive,1,1,0
Ok,5,0.5,0.5,Positive,1,1,0
Ok,5,0.5,0.5,Positive,1,1,0
Ok,4,0.5,0.5,Positive,1,1,0
Iya ini sepertinya ganti yg baru ya. Saya jd nya ga bisa2 masuk padahal sudah menuliskan alamat email dan pasword yg benar. Sepertinya mending ke aplikasi yg lama.,1,0.0,0.0,Negative,28,3,3
"Pagi ini, 6 desember, jam 06.40, aplikasi tidak bisa dibuka, loadingnya lama sekali, beda dengan aplikasi yg lama, mohon segera diperbaiki",2,0.0,0.0,Negative,21,1,7
"Gak bisa masuk atau buka aplikasinya, jd ribet dah",3,0.0,0.0,Neutral,9,1,1
Kenapa saya tidak bisa login ya pas aplikasinya di update.masuk ke email trus verify malah ga muncul apa apa.,5,0.0,0.0,Positive,19,1,2
Pelayanan memuaskan,5,0.0,0.0,Positive,2,1,0
Menu Forgot Password error sudah diperbaiki...,4,0.0,0.0,Positive,6,3,3
Sangat baik,4,0.0,0.0,Positive,2,1,0
"Aplk ini bikin ribet, mending yg lama. Masa kt hrs login dgn no hp yg lain lg 🤦🏽‍♀️ Capek deh ngga bs liat poduk2 yg lagi promo 😭",1,0.0,0.0,Negative,28,3,2
Murah2 belanja di sini,5,0.0,0.0,Positive,4,1,0
Lebih praktis n murah,5,0.0,0.0,Positive,4,1,0
"Setelah keluar dari aplikasi login tidak bisa , mohon diperbaiki",1,0.0,0.0,Negative,10,1,1
"Kenapa tidak bisa daftar karna no tlp sudah terdaftar, sementara dulu tidak pakai email, jadi tidak bisa login pakai email sekarang",2,0.0,0.0,Negative,21,1,2
Sangat bermanfaat sekali untuk melihat promo yg di berikan superindo sebelum belanja,5,0.0,0.0,Positive,12,1,0
Mempermudah belanja kebutuhan harian dg harga ekonomis..Aplikasi ini bermanfaat.,5,0.0,0.0,Positive,9,2,3
Ngk bisa log in,1,0.0,0.0,Negative,4,1,0
Aneh sekali disuruh di upgrade tapi pas udah di upgrade gabisa di buka aplikasinya padahal sebelumnya saya sudah terdaftar.,1,0.0,0.0,Negative,19,1,1
"Mempermudah konsumen melihat promo apa saja yang dtawarkan, thxyouuu Tpi sering minta d upgrade :(",5,-0.75,1.0,Positive,15,2,3
"Sungguh2 bad ! Kembali ke aplikasi yang lama malah lebih mudah simpel dan cepet, nggak bertele2 seperti yg sekarang niat upgrade tp malah jd downgrade. Jujurly sebagai pelanggan yg hampir tiap minggu belanja jd males tiap ditanya member apa iya kita kudu ngeupgrade trs. Giliran udah diupgrade katanya sama kasir suruh di upgrade lagi pdhl juga nyata udah ! Membagongkan sekali..",1,-1.0,0.6666666666666666,Negative,61,5,7
"Diupgrade bukannya mempermudah makin ngga jelas,ngga bisa login,kecewa sih,tau gitu ngga usah di upgrade",1,0.0,0.0,Negative,14,1,3
"Dikira saya aja yang susah log-in. Udah update malah ga bisa2 log in. Pas pertama salah password, padahal udh bener passwordnya, coba forgot password tp ga ada imel masuk. Udah lama baru imel masuk, sudah verifikasi jg malah ga bisa log in lagi. Hadeuuh 🥲",1,0.0,0.0,Negative,45,5,8
Diupgrade malah ga bisa login 👎👎👎👎👎👎👎👎👎👎👎,1,0.0,0.0,Negative,6,1,0
"APLIKASI JADI GA JELAS SETELAH DI UPDATE, GA BISA LOGIN",1,0.0,0.0,Negative,10,45,1
aplikasinya nggk bisa login. pdhal udh bner email ama psw nya...,1,0.0,0.0,Negative,11,0,4
Ini di upgrade malah log out sendiri dan gk bisa login lagi.. Di daftar ulang jg gk bisa..,1,0.0,0.0,Negative,18,2,4
Alhamdulillah dgn aplikasi ini lumayan byk promo2nya juga dan aplikasinya mudah digunakan .,5,0.0,0.0,Positive,13,1,1
Versi terbaru selalu minta upgrde pdhal sudah 2x ..kok makin rumit yaa buat bikin 1 akun saja login nya jg lama.kasihan ibu2 yg mau belanja member tp g ngerti upgradenya🙏 tolong versi terbaru di permudah ya admin🙏🙏,2,0.0,0.0,Negative,37,1,3
good,5,0.7,0.6000000000000001,Positive,1,0,0
"Setelah update malah ga bisa login, ssh dihapus instal lagi tetep aja ga bisa login",1,0.0,0.0,Negative,15,1,1
Bagus sekali,5,0.0,0.0,Positive,2,1,0
Jos..... biar fak updet2 trus awet,5,0.0,0.0,Positive,6,1,5
"Habis di update malah hrus login ulang, stelah login ulang malah data yang dulu hilang , judu bikin lgi ..piyee to kik, ribeeeet amat ni aplikasi",1,0.0,0.0,Negative,26,1,5
"Saya gabisa login, email saya katanya tdk terdaftar padahal pada saat saya mau register ulang karna tidak bisa login, no. Telfon saya sudah terdaftar. Apakah tdk ada optional untuk login menggunakan nomer telfon saja ???",1,0.0,0.0,Negative,35,3,7
Alhamdulillah sudah di follow up sama customer care nyaa superindo (pak chandra) sudah dibantu atasi masalah member saya..sekarang sudah bisa dipakai lagi dengan akun dan notel yg sama..makasi superindo..bintang 1 nyaa diganti bintang 5 yaaa...😁,5,0.0,0.0,Positive,35,1,11
Setelah di upgrade malah gak jelas,1,0.0,0.0,Negative,6,1,0
Gaje,1,0.0,0.0,Negative,1,1,0
"Habis di update malah gak bisa login, pdhal email udah bener, pas mau transaksi pembayaran lagi, ahh mengecewakan.",1,0.0,0.0,Negative,18,1,4
Suka belanja d Superindo murah dan bnyk promo nya,5,0.0,0.0,Positive,9,2,0
Tiba2 harus login lagi dan tidak bisa pake email lama & no.hp lama. Klo mau dpt harga promo harus pake member,1,0.0,0.0,Negative,21,2,3
"Abis upgrade malah ngaco sihhh... Gak bisa masuk. Malah gak jelas jadinya, sebagai member superindo saya kecewa. Member gak bisa di gunakan",1,0.0,0.0,Negative,22,4,6
"Sangat membantu saat bertransaksi, semoga kedepannya semakin baik lagi",5,0.0,0.0,Positive,9,1,1
Bagus,4,0.0,0.0,Positive,1,1,0
Bagus verifikasi dulu sekarang susah bgt buat login harus verifikasi lewat email giliran di klik ga bisa terhubung. Kecewa bgt .,1,0.0,0.0,Negative,21,2,2
"Lebih seneng sama sistem aplikasi yg lama, info2 promo sekarang lama bgt munculnya, tolong diperbaiki lagi ya, atau kembalikan ke sistem yg lama aja, terimakasih",2,0.0,0.0,Negative,25,1,4
Update yg bodoh.. register tidak bisa pakai nomor hp yg sama. Login juga harus Pkai email padahal sebelumnya hanya pakai nomor hp. Maksud anda bagaimana??,1,0.0,0.0,Negative,25,4,6
"Mendingan juga member pake kartu ,ribet amat sih heran g mau kluar budget lg apa gimane , aplk udh dwnload hpus lbih dr 2x upgrade mlu tp ttp aja error , liat tetangga member pake kartu lebih simple .. HERAN DEH",1,0.0,0.35714285714285715,Negative,41,9,5
Gila sih ni bukan makin bagus mlah pelanggan lama dibikin ribet... sy udh jd member lma bgt tiba2 mau blanja akhr bln ga bs login sy akhirnya coba dftr baru ehhh mlah no hp sdh terdaftar kirain mesti dftr lg biar bs trnyata emang aplikasinya aja yg jelek. Ga bs daftar ga bs login trus maunya gmn coba....,1,0.0,0.0,Negative,58,2,8
Habis diupgrade ga bisa masuk ke my superindo.tiap reset password begitu diklik ga bisa,2,0.0,0.0,Negative,14,1,1
Mantul kakak,5,0.0,0.0,Positive,2,1,0
Good,5,0.7,0.6000000000000001,Positive,1,1,0
Udah upgrade tapi gk bisa login dong,1,0.0,0.0,Negative,7,1,0
Tingkatkan terus diskon dan promonya 😊😊😊,5,0.0,0.0,Positive,6,1,0
Aplikasi mantab,5,0.0,0.0,Positive,2,1,0
Member banyak promo,5,0.0,0.0,Positive,3,1,0
Aku habis update versi baru. Malqh disuruh log in lagi. Mana kagak bisa masuk terus 😤. Padahal email n passw udah bener. Katanya emaik sudah terdaftar. Lahhh tapi kagak bisa msuk bambang 😌. Pake lupa passwr juga malah blank. Eror kabeh yaolo yaolo,1,0.0,0.0,Negative,43,8,7
Bettel versi sebelumnya. Lebih mudah dan bisa di zoom. Yang saat ini ga biaa d zoom tulisan deskripsi yang hitam ga bisa k baca.,2,0.0,0.0,Negative,24,3,3
Okey,5,0.0,0.0,Positive,1,1,0
Harga lebih murah di banding supermaket lain,5,0.0,0.0,Positive,7,1,0
Ke log out sendiri dan tidak bisa masuk,2,0.0,0.0,Negative,8,1,0
Sudah kembali normal. Walau kadang susah menemukan katalog korannya,5,0.15,0.6499999999999999,Positive,9,2,1
Mantap,5,0.0,0.0,Positive,1,1,0
"Minta di upgrade, pas di upgrade gk bs login, tulisan nya email nya slh, atau sandi nya salah, pas di klik lupa sandi di suruh masukin email, di mskin email ttp juga gk bs lagi",1,0.0,0.0,Negative,35,1,5
"Sudah oke nih, setelah transaksi muncul juga invoice nya, tapi tidak ada history invoicenya ya",4,0.0,0.0,Positive,15,1,2
Masih bagus yg dlu klw yg baru susah log in nya gagal bae 😩 dicoba ampe bosen masih gagal,1,0.0,0.0,Negative,19,1,0
"Aplikasi Semakin gak jelas, minggu lalu udh update. Skrg mau belanja suruh update lg. Dan harus log in ribet banget. Un instal aja deh. Nyusahin",1,0.0,0.0,Negative,25,6,5
"Belum ada seminggu, sudah minta updt lg...",2,0.0,0.0,Negative,7,1,4
Murah dan bersaing,4,0.0,0.0,Positive,3,1,0
Saya sangat senang belanja di Superindo. Banyak promo,5,0.0,0.0,Positive,8,3,1
Bagus,5,0.0,0.0,Positive,1,1,0
"Seminggu baru di perbarui,masak di suruh memperbarui lagi 🤦‍♀️🤦‍♀️🤦‍♀️",2,0.0,0.0,Negative,9,1,1
Kenapa gak bisa login ya .. Setelah d update .. Jadi gak bisa di gunain ni .. Gimana ni kok jadi buruk gini .. Tolong di perbaiki lagi ..,1,0.0,0.0,Negative,29,5,10
"Simple,praktis,sangat membantu. Thakns my super indo",5,0.3333333333333333,0.6666666666666666,Positive,6,2,3
"Gk semudah yang dulu, daftar selalu email belum terdaftar padahal pas daftar pertama gk seribet ini dan email masih yang itu juga",1,0.0,0.0,Negative,22,1,1
ok,5,0.5,0.5,Positive,1,0,0
Koplak jadi susah...,1,0.0,0.0,Negative,3,1,3
Sangat amat di sayangkan sekali. Upgrade untuk perbaikan sistem malah lebih buruk. Kemanakah tampilan bintang 5 yang sebelumnya?,1,0.0,0.0,Negative,18,3,3
Diupdate malah gk bisa login,1,0.0,0.0,Negative,5,1,0
"Apk yang terbaru sulit dan menyusahkan, lebih ribet juga",1,0.0,0.0,Negative,9,1,1
