content,score,sentiment_polarity,sentiment_subjective,sentiment_rating,wordCount,uppercaseCharCount,specialCharCount
Murah..ramah,5,0.0,0.0,Positive,1,1,2
Super nyaman blanja di superindo,5,0.3333333333333333,0.6666666666666666,Positive,5,1,0
"Baik, cukup membantu dlm berbelanja bulanan",4,0.0,0.0,Positive,6,1,1
Sangat baik,5,0.0,0.0,Positive,2,1,0
Sedikit sering ngehank,3,0.0,0.0,Neutral,3,1,0
Good,4,0.7,0.6000000000000001,Positive,1,1,0
"Baik, bagus dan mudah",5,0.0,0.0,Positive,4,1,1
Sejak superindo simpang3 cilegon buka.sy pelanggan tetap smp hr ini.kiranya ditambah lg diskon3nya..krn cukup mbantu.🙏,4,0.0,0.0,Positive,15,1,5
"Sayur, buah, daging, ikan & ayam sllu dlm kondisi prima.. urusan ini gk bs pindah ke lain super market..",5,0.3333333333333333,0.6666666666666666,Positive,19,1,8
Update mulu,1,0.0,0.0,Negative,2,1,0
Belanja banyak diskon dan nyaman,5,0.0,0.0,Positive,5,1,0
Oke,5,0.0,0.0,Positive,1,1,0
"ok bugs mungkin sudah di perbaiki sehingga lebih bagus dari pada yg kemarin"" selalu no internet. fitur klaim produk diskon di permudah lagi dongs jadi ga nunggu kita yg harus ngklik sendiri",3,0.5,0.5,Neutral,32,0,2
"harga baik, pelayanan baik",5,0.0,0.0,Positive,4,0,1
Sangat membantu aplikasinya. Mantap,4,0.0,0.0,Positive,4,2,1
Sayur dan buahnya selalu fresh,5,0.3,0.5,Positive,5,1,0
"Makin update makin jelek UXnya. Saya sudah nyaman dengan versi lama, dengan versi baru banyak fitur yang hilang dari home. Banyak tata letak tombol berubah. Intinya memiliki aplikasi ini saya hanya ingin tahu promo member, promo mingguan, Senin Kamis, dan JSM. Namun semua itu makin sulit diakses semakin diupdatenya aplikasi.",1,0.0,0.0,Negative,50,12,9
"Nyaman berbelanja, hanya ada harga yang sedikit lebih mahal dibandingkan toko sebelah.... pegawai semua ramah,",5,0.0,0.0,Positive,15,1,6
"Ini yg gue tggu2, aplikasi belanja tanpa ribet karena semua serba online jadi Superindo tidak ketinggalan dengan yang lain, mantap.",5,0.0,0.0,Positive,20,2,3
"Selalu update yg lg diskon, jd sblm belanja bisa cek dulu di aplikasi",5,0.0,0.0,Positive,13,1,1
Saya sangat senang belanja disuper indo barangnya fres dan banyak promo,5,0.0,0.0,Positive,11,1,0
Good,5,0.7,0.6000000000000001,Positive,1,1,0
Mudah digunakan.... syaratnya signalnya di Superindo bagus... kalau di PP sering terkendala signal,5,0.0,0.0,Positive,13,4,7
👍👍,5,0.0,0.0,Positive,1,0,0
Semakin baik,5,0.0,0.0,Positive,2,1,0
Mantap semakin didepan,5,0.0,0.0,Positive,3,1,0
Selalu untuk update aplikasi my superindo apalagi memory yang sedikit mau gak mau salah satu aplikasi harus di hapus,4,0.0,0.0,Positive,19,1,0
Dipertahankan,5,0.0,0.0,Positive,1,1,0
"Mudah cara menggunakan aplikasinya dan infonya sangat membantu, semoga bisa dilengkapi agar lebih mudah untuk mencari info produk yg ingin dibeli untuk ketersediannya, untuk membantu konsumen yang berencana ke superindo untuk berbelanja",5,0.0,0.0,Positive,32,1,2
Ok,5,0.5,0.5,Positive,1,1,0
Sangat membantu stiap ada promo untuk blnj,5,0.0,0.0,Positive,7,1,0
"Belanja di superindo lbh mudah terlebih klo srng ada disc., barangnya jg bagus2.. 👍",5,0.0,0.0,Positive,14,1,4
Makin sukses yaa superindoo dimana saya mencari nafkah diperusahaan ini 🤲🤲😇😇,5,0.0,0.0,Positive,11,1,0
Nice,5,0.6,1.0,Positive,1,1,0
Good,4,0.7,0.6000000000000001,Positive,1,1,0
Sekarang setelah di up date malah tambah lama muter2 doang,2,0.0,0.0,Negative,10,1,0
Bagus.. Info yg bermanfaat,5,0.0,0.0,Positive,4,2,2
Mudah digunakan,5,0.0,0.0,Positive,2,1,0
Sangat bermanfaat.. menguntungkan.. dan tentunya menyegarkan... Superindo #PakaiHati,5,0.0,0.0,Positive,8,4,8
Nice & fun shopping,5,0.44999999999999996,0.6,Positive,4,1,1
Pelayanan & promonya mantap👍,5,0.0,0.0,Positive,4,1,1
"Klo bisa superindo lebih sering & banyak utk promo discount nya ,label harga tolong pada tmpt barang yg tepat agar memudahkan konsumen",5,0.0,0.0,Positive,22,1,2
seneng ada super indo di reni jaya belanja jadi deket,5,0.3333333333333333,0.6666666666666666,Positive,10,0,0
Banyak promo banyak gratisnya,5,0.0,0.0,Positive,4,1,0
"Semenjak sy instal sdh 2 kali permintaan upgrade aplikasi, setiap di upgrade member ga bisa dipakai karna data hilang dan diminta input ulang.. belanja jadi ribet",3,0.0,0.0,Neutral,26,1,3
Membantu,5,0.0,0.0,Positive,1,1,0
Lebih hemat 👍🏻,5,0.0,0.0,Positive,3,1,0
Susah di upgrade,3,0.0,0.0,Neutral,3,1,0
Sangat membantu cek promo belanja,4,0.0,0.0,Positive,5,1,0
👍👍👍,5,0.0,0.0,Positive,1,0,0
Pelayanan semua baik,5,0.0,0.0,Positive,3,1,0
sering promo..mantap,5,0.0,0.0,Positive,2,0,2
"Tempat nya enak nyaman, barang nya komplit.. tinggal di tambah pakaian.. kalo ada pakain, lebih asyik buat jalan² sama keluarga.. trimakasih.",4,0.0,0.0,Positive,21,1,9
Banyak promo,5,0.0,0.0,Positive,2,1,0
Produk komplit dan pelayanan memuaskan,5,0.0,0.0,Positive,5,1,0
Oke,5,0.0,0.0,Positive,1,1,0
Tidak dapat update baru di hp samsung j5pro,2,0.0,0.0,Negative,8,1,0
Setelah update kenapa harus pilih toko terdekat lalu pilihan kota gak lengkap,1,0.0,0.0,Negative,12,1,0
Pelayanan memuaskan dan banyak diskon,5,0.0,0.0,Positive,5,1,0
Supermarket dengan tempat yg nyaman..,5,0.0,0.0,Positive,5,1,2
Senang belanja disuperindo,5,0.0,0.0,Positive,3,1,0
Mudah berbelanja,5,0.0,0.0,Positive,2,1,0
Tolong diperbaiki lagi aplikasi My super I do masa setiap update harus cari nomor baru,1,0.3333333333333333,0.6666666666666666,Negative,15,3,0
Mantab belanja di superindo fresh sayurbuah dan ikan,5,0.3,0.5,Positive,8,1,0
Sangat puas belanja di superindo ini krn banyak sekali promonya,5,0.0,0.0,Positive,10,1,0
Pelayanan nya memuaskan,5,0.0,0.0,Positive,3,1,0
Belanja disini menyenangkan,5,0.0,0.0,Positive,3,1,0
Suka belanja barang promonya lumayan buat emak2 untuk menghemat uang belanja,5,0.0,0.0,Positive,11,1,0
Lebih banyak lagi promo member nya,4,0.0,0.0,Positive,6,1,0
"Membantu ibu rumahtangga , thebest super indo",5,0.3333333333333333,0.6666666666666666,Positive,7,1,1
Tempatku belanja buah2an klo lagi promo,5,0.0,0.0,Positive,6,1,0
Barang lengkap dan sering ada promosi 👍,5,0.0,0.0,Positive,7,1,0
Murah banyak promo,5,0.0,0.0,Positive,3,1,0
Sll fresh,5,0.3,0.5,Positive,2,1,0
Thank u for blessing,4,0.0,0.0,Positive,4,1,0
Good,5,0.7,0.6000000000000001,Positive,1,1,0
Lumayan promonya. Tapi kekurangannya adalah barang sudah dibandroll harga promo tapi barangnya tidak ada. Padahal toko baru buka dan promo berlaku untuk hari itu hingga 3 hari ke depan . Sering seperti itu,4,0.0,0.0,Positive,33,4,3
Bagus,5,0.0,0.0,Positive,1,1,0
Lengkap& banyak promo,5,0.0,0.0,Positive,3,1,1
"Harga barangnya wajar, tidak kemahalan",5,0.0,0.0,Positive,5,1,1
Perbaharui aplikasi tapi nggak bisa di buka,2,0.0,0.0,Negative,7,1,0
kenapa udah di update malah ga bisa buka promo malah diem aja di pencarian toko di kembali malah keluar ....aneh,3,0.0,0.0,Neutral,20,0,4
Berbelanja nyaman dan ramah di kantong? Superindo aja 👍🏻,5,0.0,0.0,Positive,9,2,1
Belanja murah nyaman dan lengkap,5,0.0,0.0,Positive,5,1,0
Banyak promooo murcee,5,0.0,0.0,Positive,3,1,0
Banyak promonya keren....,5,0.0,0.0,Positive,3,1,4
Dg adanya aplikasi ini memudahkan untuk info promo Superindo,5,0.0,0.0,Positive,9,2,0
"Banyak promo, senang sekali",5,0.0,0.0,Positive,4,1,1
Mendptkan info discound,5,0.0,0.0,Positive,3,1,0
Belanja nyaman,5,0.0,0.0,Positive,2,1,0
Ruwet,1,0.0,0.0,Negative,1,1,0
Ga bisa di update,3,0.0,0.0,Neutral,4,1,0
Terima kasih,5,0.0,0.0,Positive,2,1,0
Informatif,5,0.0,0.0,Positive,1,1,0
Ok,5,0.5,0.5,Positive,1,1,0
baik sekali,5,0.0,0.0,Positive,2,0,0
"Enak nyaman, murah, mantul pokonya",5,0.0,0.0,Positive,5,1,2
Oke,5,0.0,0.0,Positive,1,1,0
"Superindo oke, promonya lebih banyak dong khusus member",5,0.0,0.0,Positive,8,1,1
Mantap aplikasinya,5,0.0,0.0,Positive,2,1,0
Cara ss logo barcode gimana si?,5,0.0,0.0,Positive,6,1,1
Sy suka belanja keperluan sehari² di superindo.. karena sering ada promo.. terima kasih.,5,0.0,0.0,Positive,13,1,5
Mantap,5,0.0,0.0,Positive,1,1,0
"Lengkap ,kwalitas bagus ,puas pokoknya",5,0.0,0.0,Positive,5,1,2
Promo membernya dahsyat,5,0.0,0.0,Positive,3,1,0
"Good aplication, and good promo",5,0.7,0.6000000000000001,Positive,5,1,1
Bagus,5,0.0,0.0,Positive,1,1,0
Mantap,5,0.0,0.0,Positive,1,1,0
Bagus,5,0.0,0.0,Positive,1,1,0
Biasa,1,0.0,0.0,Negative,1,1,0
Suka belanja di sini,5,0.0,0.0,Positive,4,1,0
"Melihat tanggapan disini,, jadi lah cust yang cerdas belanja lebih teliti lagi dan jangan karna ada promo tinggal comot aja.. Lihat deskripsinya sesuai ato tidak dan mungkin aja itu bukan ulah karyawan tsb melainkan ulah cust yang belanja tidak jadi dan asal naroh di tempat yang bukan semestinya terpajang/ terdisplay.. ""SEMUA ITU KEMBALI PADA DIRI KITA SENDIRI"" 🤗🤗",5,0.0,0.0,Positive,58,36,9
Sangat memuaskan,5,0.0,0.0,Positive,2,1,0
"Bagus, katalog untuk mengetahui produk & harga",5,0.0,0.0,Positive,7,1,2
Bagus sekarang bisa belanja online langsung tanpa claimm,5,0.0,0.0,Positive,8,1,0
Banyak promo,4,0.0,0.0,Positive,2,1,0
Pernah kena jebakan Betmen di rak harga nya brp TPI pas bayar harga nya lain,5,0.0,0.0,Positive,15,5,0
Sangat menyenangkan,5,0.0,0.0,Positive,2,1,0
Mudah2an semakin banyak promonyaaa Kenapa setwlah di update jd bikin bingung buat claim promo member terus mau liat katalog weekday nya juga jd gaada. Lebih nyaman dan fleksibel yang sebelumnya. Terimakasih,3,0.0,0.0,Neutral,31,4,2
Tiap minggu selalu ada promo,5,0.0,0.0,Positive,5,1,0
Barang bagus harga sesuai,5,0.0,0.0,Positive,4,1,0
Pelayanan oke,5,0.0,0.0,Positive,2,1,0
"Tolong dibaguain lagi, tambahin bagian searcingnua, jdi pngen bela ja apa ketemu langsung",3,0.0,0.0,Neutral,13,1,2
Kualitas terjamin,5,0.0,0.0,Positive,2,1,0
Ok,5,0.5,0.5,Positive,1,1,0
Good banyak discount dan sales promonya....,5,0.7,0.6000000000000001,Positive,6,1,4
Mantull,5,0.0,0.0,Positive,1,1,0
Lumayan murah,5,0.0,0.0,Positive,2,1,0
Pindah grab belanjaan hilang semua,1,0.0,0.0,Negative,5,1,0
Pelayanan& harga sangat memuaskan,5,0.0,0.0,Positive,4,1,1
Nyaman,5,0.0,0.0,Positive,1,1,0
pekayan memuaskan pelagan dengan keramah yah sungguh puas belaja di super indo,5,0.3333333333333333,0.6666666666666666,Positive,12,0,0
Superindo Titanium toko favorit ku,5,0.0,0.0,Positive,5,2,0
Andalan saat berbelanja.. Berburu promo2❤,5,0.0,0.0,Positive,5,2,2
Puas belanja di superindo banyak disct,5,0.0,0.0,Positive,6,1,0
Komplit semua ada dengan layanan yg ramah dan cepat untuk antrean bayar..,5,0.0,0.0,Positive,12,1,2
Pelayanannya bagus👍,5,0.0,0.0,Positive,2,1,0
Seneng kalo belanja pake member..banyak discount nya,5,0.0,0.0,Positive,7,1,2
Kualitas barang barang yg dijual berkualitas. Cuma pisang pisang sering gak bagus kurang tua. Banyak yg msh muda muda,5,0.0,0.0,Positive,19,3,2
Sangat puas dengan promo,5,0.0,0.0,Positive,4,1,0
Sangat bermanfaat,5,0.0,0.0,Positive,2,1,0
Memudah mengetahui harga promo yg ada di Superindo 🤗dengan harga yg ok,5,0.5,0.5,Positive,12,2,0
Saya sangat senang belanja di superindo,5,0.0,0.0,Positive,6,1,0
"Banyak potongan, bnyak promo",5,0.0,0.0,Positive,4,1,1
Saya sangat senang belanja ke superindo bersih barang nya komplit harga terjangkau,5,0.0,0.0,Positive,12,1,0
Baik.,5,0.0,0.0,Positive,1,1,1
Byk discount mantap,5,0.0,0.0,Positive,3,1,0
Lho knp ini hbs di perbarui malah gk bisa buat lihat promo2,5,0.0,0.0,Positive,12,1,0
banyak kemudahan nd diskon untuk para member,5,0.0,0.0,Positive,7,0,0
Byk diskon harga terjangkau,5,0.0,0.0,Positive,4,1,0
👍,5,0.0,0.0,Positive,1,0,0
Banyak promonya,4,0.0,0.0,Positive,2,1,0
Mantap harganya,5,0.0,0.0,Positive,2,1,0
pokoke oke bingit deh pelayanannya aq acungan jempol yg banyak 🥰🥰,5,0.0,0.0,Positive,11,0,0
Simpel gak ribet,5,0.0,0.0,Positive,3,1,0
Aplikasi oke.,5,0.0,0.0,Positive,2,1,1
Sangat menbantu sekali.,5,0.0,0.0,Positive,3,1,1
Bagus lancar,4,0.0,0.0,Positive,2,1,0
Bagus banget,5,0.0,0.0,Positive,2,1,0
Bykin diskonnya,5,0.0,0.0,Positive,2,1,0
Tampilan dan menu di rubah jadi tambah susah untuk lihat. Kalau mau rubah itu mempermudah bukannya buat kami sebagai konsumen jadi tidak bisa lihat dengan baik. Dan juga kenapa harus pilih lokasi kalau tdk beli online. Harap di perbaiki seperti yg dulu aja. Nanti kami bisa pada pindah ke hipermark yg mudah lihatnya. Terima kasih,1,0.0,0.0,Negative,55,6,5
Membantu,5,0.0,0.0,Positive,1,1,0
Sip kerennnnn,4,0.0,0.0,Positive,2,1,0
Sukaa banget selalu ada pemberitahuan disc gt,5,0.0,0.0,Positive,7,1,0
Sudah baik,5,0.0,0.0,Positive,2,1,0
Senang belanja d superindo banyak diskon nya,5,0.0,0.0,Positive,7,1,0
Serba komplit,5,0.0,0.0,Positive,2,1,0
dekat rmh praktis,5,0.0,0.0,Positive,3,0,0
"Keren, sekarang my superindo bisa belanja online",5,0.0,0.0,Positive,7,1,1
Sangat membantu untuk para konsumen trim's untuk info yang selalu update kepada konsumen,5,0.0,0.0,Positive,13,1,1
Good and fresh,5,0.5,0.55,Positive,3,1,0
kalau pas promo harga bener2 super murah....,5,0.3333333333333333,0.6666666666666666,Positive,7,0,4
Memdapatkn harga yg terjangkau,5,0.0,0.0,Positive,4,1,0
Keren,5,0.0,0.0,Positive,1,1,0
Coba,5,0.0,0.0,Positive,1,1,0
Retail yg sangat bersahabat buat para ibu². Lengkap dn hrgnya sangat ibu2 sukai. Promonya sering menggoda iman dn isi dompet 😀pelayanan OK. Bersih rapi dn pasti lengkap.,5,0.5,0.5,Positive,27,6,4
Harganya murah banyak discon,5,0.0,0.0,Positive,4,1,0
Pelayanannya baik.,5,0.0,0.0,Positive,2,1,1
Prodact banyak yg promo,5,0.0,0.0,Positive,4,1,0
Paling murah di banding yg lain,5,0.0,0.0,Positive,6,1,0
Superindo gak bisa instal,5,0.0,0.0,Positive,4,1,0
Tidak ada menu pencarian,5,0.0,0.0,Positive,4,1,0
Makin siip..🙏😀,5,0.0,0.0,Positive,2,1,2
Cari diskon nan,5,0.0,0.0,Positive,3,1,0
"Tidak menjangkau tempat saya di jawa timur, kab mojokerto. Padahal mallnya ada disini. Di APK tidak tersedia.",2,0.0,0.0,Negative,17,6,4
Semoga kedepan nya ada point jika member nya sering di gunakan.,5,0.0,0.0,Positive,11,1,1
ok,5,0.5,0.5,Positive,1,0,0
Sudah download. Tp ga bisa bikin akun Krn email SDH terpakai pdhl ak blm pernah BKN akun Superindo. Dr dulu selalu gagal setiap mau daftar member. Pdhl ak setiap belanja bulanan kesini. Kecewa...,1,0.0,0.0,Negative,33,13,7
Aplikasi ga jelas. Dibuka muter2 terus sudah 1 bulan,1,0.0,0.0,Negative,9,2,1
"Aduh, saya kira seperti alfagift. Bisa cek semua harga, ternyata cuma katalog promosi doang. Kalau gini di google juga banyak..",1,0.0,0.0,Negative,20,3,6
"hati2 aja belanja di superindo, kadang harga promo di rak beda dengan barang yg di rak, gak tau ini sengaja atau enggak, yg jelas merugikan customer, ngapain harga promo di catumkan disitu padahal barangnya gak di display disitu, orang awam berpikiran harga itu harga harga promo barang yg di display, ternyata beda jenis, atau beda komposisi, beda netto, intinya kalo nggak teliti bakalan ke jebak dengan harga murah, di cek sampai rumah harganya beda, cari duit bisa dong jujur, gak pake trik nipu",1,0.0,0.0,Negative,83,0,12
"Baru update aplikasi versi terbaru kenapa pas buka appnya hanya ada tulisan data kosong? Padahal saya ingin cek promo yg sedang berlangsung,tolong di perbaiki",1,0.0,0.0,Negative,24,2,2
Edited : Terima kasih telah mendengarkan kritikan konsumen. Tingkatkan selalu lebih baik. Setelah di update versi terbaru aplikasinya jadi tidak bermanfaat. Karena katalog promosi di halaman depan yang biasanya di klik muncul berderet-deret harga promosi jadi hilang. MOHON DIKEMBALIKAN TAMPILAN LAMA ITU SAJA. SEKARANG KALO MAU NGECEK HARUS BUKA WEBSITE. APLIKASI JADI TIDAK BERMANFAAT.,5,0.0,0.0,Positive,54,105,9
Bermanfaat banyak diskon nya...waow,5,0.0,0.0,Positive,4,1,3
Katalog mingguan gak bisa diakses dari aplikasi,1,0.0,0.0,Negative,7,1,0
Banyakin promo nya,5,0.0,0.0,Positive,3,1,0
Ok,5,0.5,0.5,Positive,1,1,0
harga yg tercantum di display supermarket belum termasuk ppn 11%. jadi harga promonya seakan tidak berguna.,1,0.0,0.0,Negative,16,0,3
Kereen,5,0.0,0.0,Positive,1,1,0
"Soal UI kalah jauh dengan ALFAGIFT. Mohon masukan harga setiap barang dalam aplikasi, Jangan malas.",1,0.0,0.0,Negative,15,13,3
Sering tidak singkron,4,0.0,0.0,Positive,3,1,0
Ok,5,0.5,0.5,Positive,1,1,0
Di update malah ga ada gambar,1,0.0,0.0,Negative,6,1,0
Aplikasi isinya ga bisa di buka..,1,0.0,0.0,Negative,6,1,2
"Like this product&system serta 1Day DELIVERY CASH/CARE AND SHARE PRIMA DALAM PELAYAN CLIENT,PELANGGAN DALAM DEVELOPMENT MANAGAMENT SYSTEM ANALIST MOBILE DIGITAL SHOP",5,0.0,0.0,Positive,21,114,3
Sangat membantu,5,0.0,0.0,Positive,2,1,0
"Ini gimana sih, udh ada pembaruan sampe 2 kali tp masih sama aja, pas di buka loding doang, tulisany selalu tidak ada internet, padahal buat yg lain lancar, apk ga jelas!",1,0.0,0.0,Negative,31,1,6
Kalau ga niat bikin promo & aplikasi ga usah bikin. Udah mah komentar di ig di matiin wkwk,1,0.0,0.0,Negative,18,2,2
Bagus,5,0.0,0.0,Positive,1,1,0
Aplikasi sama sekali gak bisa di gunakan wkwkwk anehh,1,0.0,0.0,Negative,9,1,0
Ok,5,0.5,0.5,Positive,1,1,0
Manchaff,5,0.0,0.0,Positive,1,1,0
"Jelek nya aplikasi ini, tidak bisa scan kasir, aplikasi hanya bisa dipakai saat mode tersambung wifi, seingiat saya waktu login pertama kali pun banyak kendala, dibilang nya email saya belum terverifikasi, kata sandi salah, dll",1,0.0,0.0,Negative,35,1,6
Selain info promo ada tips² atau resep masakan,5,0.0,0.0,Positive,8,1,0
barusan install dan ketika app dibuka loadingnya lama cuma blank page doang. koneksi internet padahal baik2 aja. udah bersihkan cache tetep aja blank page.,1,0.0,0.0,Negative,24,0,3
Terbaikk,5,0.0,0.0,Positive,1,1,0
Oke oke,5,0.0,0.0,Positive,2,1,0
Aplikasi ini selalu harus login ulang setelah update. Ribet kalau pas mau bayar di kasir,1,0.0,0.0,Negative,15,2,1
Kenapa ga bisa daftar member Mbak kasirny jg tlol masa gabisa daftar manual Hrus diarahin ke aplikasi sialan ini KALO BISA MAH DAH GW DAFTAR DRI BULAN LALU TAPI DRI BULAN LALU GABISA DI AKSES BBI,1,0.0,0.0,Negative,36,69,0
"My Superindo byk promo nya ,",5,0.0,0.0,Positive,6,2,1
Gooooooooddddd,5,0.0,0.0,Positive,1,1,0
Payah aplikasi suka loading lama 2-4 menit... Rugi waktu + bikin malu nunggu dikasir,1,0.0,0.0,Negative,14,2,5
BLOM LIHAT BARANGNYA SEMOGA MURAH,5,0.0,0.0,Positive,5,29,0
Harga murah yg menjadi sasaran para ibu utk berbelanja lbh banyak utk stok persediaan dirumah 🙏🤗 Thank you My super Indo 😊👍,5,0.3333333333333333,0.6666666666666666,Positive,22,4,0
"Buat belanja keperluan RT , Superindolah tempatnya.",5,0.0,0.0,Positive,7,4,2
Superindo paling top,5,0.5,0.5,Positive,3,1,0
Ok,3,0.5,0.5,Neutral,1,1,0
Layanan super cepat,5,0.3333333333333333,0.6666666666666666,Positive,3,1,0
pelayanan kasir kurang .. tidak seperti kasir SM yang lainnya perihal member ..,1,0.0,0.0,Negative,13,2,4
"Minta update apk, daftar member aja susah",1,0.0,0.0,Negative,7,1,1
sudah di update malah katalog nya ga keluar gambar trs ada tulisan no internet 😩,2,0.0,0.0,Negative,15,0,0
"Promonya update setiap hari, bagus",5,0.0,0.0,Positive,5,1,1
"setiap promo member habis terusss...ga usah ngadain promo superindo grandmall cimanggis,payahh",1,0.0,0.0,Negative,11,0,4
Tambahi fitur poin bagi setiap transaksi,4,0.0,0.0,Positive,6,1,0
hg&i,4,0.0,0.0,Positive,1,0,1
Ok,5,0.5,0.5,Positive,1,1,0
Aplikasi tidak lancar,1,0.0,0.0,Negative,3,1,0
"Baik sekali, lebih praktis.",5,0.0,0.0,Positive,4,1,2
Catalogue dari juli ga pernah bisa dibuka,1,0.0,0.0,Negative,7,1,0
good,5,0.7,0.6000000000000001,Positive,1,0,0
"Aplikasinya bagus, walaupun saya belanjanya gak setiap hari, palingan cuma pas lagi promo aja. Hehehe",5,0.0,0.0,Positive,15,2,3
Niat hati beli barang promo di superindo malah diikutin satpam dong udh kaya maling aja 🤣 kapok. Mending beli di lulu atau tiptop deh karyawan dan seluruh staff ramah2 banget. Kalo superindo bad attitude apalagi di citiplaza kutabumi.,1,-0.6999999999999998,0.6666666666666666,Negative,38,3,3
Barang lengkap dan harga standard yg promo murah.,5,0.0,0.0,Positive,8,1,1
Belanja jadi lebih mudah dengan ada nya aplikasi my superindo dan dapat info barang yg lagi promo 👍,5,0.0,0.0,Positive,18,1,0
Segala kebutuhan Selalu ke Superindo,5,0.0,0.0,Positive,5,3,0
ok,5,0.5,0.5,Positive,1,0,0
Tampilan menarik dan mudah dalam akses,4,0.0,0.0,Positive,6,1,0
Ko untuk mendaftar malah failed mulu ya,1,-0.5,0.3,Negative,7,1,0
"kalau update minta login lagi, karena sering lupa banyak pasword dalam kehidupan, jadi males akhirnya pakeknya karena lupa",3,0.0,0.0,Neutral,18,0,2
Sdh oke.,4,0.0,0.0,Positive,2,1,1
"Ini apa dah, cuma muncul katalog dan klaim member aja. Trus yg katalog isi list produk dan harganya manaa minnnn..????",1,0.0,0.0,Negative,20,2,8
"memudahkan melihat promo dari aplikasi dahulu, belanja kemudian",5,0.0,0.0,Positive,8,0,1
"Aplikasi member keluar terus hrs 8nstal ulang, cape deh, toko lain tdk seperti ini",2,0.0,0.0,Negative,14,1,2
Kurang ada reward setelah belanja seperti point' yg bisa ditukarkan dengan belanjaan atau untuk potongan harga mungkin. Maaf dan terimakasih 🙏🏻,3,0.0,0.0,Neutral,21,2,2
Belanja di Super Indo lengkap dan banyak promosi.,5,0.3333333333333333,0.6666666666666666,Positive,8,3,1
"Sangat payah, sekarang nggak bisa buka dari data selular, mau lihat katalog promo hanya bisa dari wifi, sudah berapa bulan gini terus",2,0.0,0.0,Negative,22,1,3
Lemot sekali apapun itu jaringannya. Dan lagi bentar bentar perbarui. Capek,2,0.0,0.0,Negative,11,3,2
Waktu coba buka katalog promosi malah ga muncul gambar,1,0.0,0.0,Negative,9,1,0
all Good,5,0.7,0.6000000000000001,Positive,2,1,0
superindo kereen,5,0.0,0.0,Positive,2,0,0
Banyak keuntungan pake member banyak promonya,5,0.0,0.0,Positive,6,1,0
Tidak bisa scan barang untuk mengetahui info/harga barang dan daftar pencarian barang . Sangat amat membantu jika bisa,3,0.0,0.0,Neutral,18,2,2
"Coba ada pointnya yang mana point' trsbt bisa dibelanjakan,jgn cuma potongan harga aja..",4,0.0,0.0,Positive,13,1,4
Belanja super murah menggunakan aplikasi my superindo,5,0.3333333333333333,0.6666666666666666,Positive,7,1,0
Struk digital pas beliin rokok ketinggalan eh.. Malah struk digitalnya ndak ada.. Mau ambil ndak ada bukti di struk digital 🤦‍♀️.. Yg aneh knp ketinggalan ndak d sisihkan..,5,0.0,0.0,Positive,28,4,8
Mantab,5,0.0,0.0,Positive,1,1,0
Gampang penggunaan nya,5,0.0,0.0,Positive,3,1,0
Saya buka lewat wifi. Tapi nggak bisa kebuka semua diskon2 yg ada dlm minggu ini. Lemoot banget.,2,0.0,0.0,Negative,17,3,3
Good,5,0.7,0.6000000000000001,Positive,1,1,0
"murah, fresh dan segar",5,0.3,0.5,Positive,4,0,1
Saya sangat senang belanja dsni banyak promo nya...,5,0.0,0.0,Positive,8,1,3
Buah buahan di Superindo segar segar,4,0.0,0.0,Positive,6,2,0
Very good,5,0.9099999999999999,0.7800000000000001,Positive,2,1,0
Sudah berpuluh kali mint update teruuuss... Tpi makin jelek,1,0.0,0.0,Negative,9,2,3
Sangat membantu apabila ada promo dalam berbelanja utk kebutuhan,5,0.0,0.0,Positive,9,1,0
"*Heran ini aplikasi gunanya apa, Eror ga bisa dibuka sama sekali, dari kemarin² sudah dicoba berkali² sampai sekarang tetep gabisa, buat yg belom download gausah download ga guna soalnya*",1,0.0,0.0,Negative,29,2,5
Harga murah...banyak discountnya.,5,0.0,0.0,Positive,3,1,4
Karyawannya ramah dan tanggap serta lokasi nyaman,5,0.0,0.0,Positive,7,1,0
Aplikasi sangat baik. Jadi lebih gampang liat promo promo secara online dan update. Banyak promo tambahan juga kalo pakai aplikasi ini.,5,0.0,0.0,Positive,21,3,3
Yah oke lah,4,0.0,0.0,Positive,3,1,0
Mau daftar jd member malah fetching failed trus. Pilih opsi pengunjung juga gak nampak apa2 di aplikasinya,2,-0.5,0.3,Negative,17,2,1
Updet jadi menu history transaksinya.. Sukses terus superindo banyakin promo sayur buah nya ya,5,0.0,0.0,Positive,14,2,2
Banyak diskon,5,0.0,0.0,Positive,2,1,0
App belanja paling lengkap dan hemat,5,0.0,0.0,Positive,6,1,0
"Mau daftar gak bisa, di refresh tulisan nya Failed",2,-0.5,0.3,Negative,9,2,1
Pelayanan cepat dan tepat,5,0.0,0.0,Positive,4,1,0
Terimakasih,5,0.0,0.0,Positive,1,1,0
sering banget mnta d'upgrade..tp lumayanlahh bs dpt potongan hrga member,4,0.0,0.0,Positive,10,0,3
Sebaiknya resi belanja tersimpan atau tidak hilang.minimal jangka 1bulan,4,0.0,0.0,Positive,9,1,1
Ok banget,5,0.5,0.5,Positive,2,1,0
"Update versi terakhir sudah menampilkan history transaksi, next update ditunggu yg bisa search produk yg menampilkan deskripsi produk tsb mulai dr harga, berat, dll yah. Masa kalah sama app alfamart & indomaret 😁",5,0.0,0.0,Positive,33,2,5
banyak promoo,5,0.0,0.0,Positive,2,0,0
